text,label,template_id
"Hi Sudiksha, unlock Rs.449 off ur first order at Myntra with code NEW14.",Promo,Promo_7
  Out for delivery: Your Flipkart package OD4212210213 will arrive today by 12 PM. -DTDC,Delivery,Delivery_1
Use  code 7345 at checkout for 25% off at Flipkart!,Promo,Hard_0
Auto-pay of Rs.30140 to Rachana is scheduled on 11-04-26 from A/c XX4336. Ensure sufficient balance.,Bank,Bank_13
Your A/c XX6219 is debited with Rs.35637 on 18-05-26. Info: UPI-Oviya. Bal: Rs.67822,Bank,Bank_2
103586 - use this to sign in. Never share this code with anyone. T&C apply,OTP,Hard_7
Auto-pay of Rs.33626 to Christopher is scheduled on 10-03-26 from A/c XX9070. Ensure sufficient balance.,Bank,Bank_13
emi of rs.33028 due on 02-01-26 for loan a/c xx6558. pay now to avoid charges. -icici bank,Bank,Bank_4
Order OD1147712404 packed and ready! Expected dispatch by 05 Jul. -Flipkart,Delivery,Delivery_8
  Pay Rs.4297 on delivery for order OD176931213. -BlueDart,Delivery,Hard_10
Out for delivery: Your Flipkart package OD1904522454 will arrive today by 6 PM. -DTDC,Delivery,Delivery_1
Enter 541437 to verify your mobile number for Kotak.,OTP,OTP_10
work from home! earn rs.126143/month. join: bit.ly/kvjpyc,Spam,Hard_14
KYC update pending for A/c XX2196. Please visit your nearest BOB branch by 01-06-26 to avoid restrictions.,Bank,Bank_12
Delivery attempt failed for order OD2778465567. We will retry tomorrow. -DTDC,Delivery,Delivery_5
  Items in your order history are back in stock at Zomato. Prices start Rs.901.,Promo,Promo_23
RS.75911 CREDITED TO A/C XX9326 ON 16-02-26. AVL BAL: RS.424548. -ICICI BANK,Bank,Bank_1
UPI payment of Rs.21445 to Falguni successful. UPI Ref: 340252419509. -BOB,Bank,Bank_6
Convert your ICICI Bank card purchase of Rs.1434 into easy EMIs at 0% interest. Reply YES. -TM,Promo,Promo_15
Rs.71404  credited to A/c XX4476 on 04-03-26. Avl Bal: Rs.430567. -HDFC Bank,Bank,Bank_1
Flight fares dropped! DEL-MAA from Rs.578. Book on Goibibo before midnight.,Promo,Promo_16
Your Flipkart code: 109415,OTP,OTP_8
WEEKEND SPECIAL AT ZOMATO! MIN 20% OFF ON EVERYTHING. DON'T MISS OUT: BIT.LY/YURCTK,Promo,Promo_6
YOUR RETURN PICKUP FOR ORDER OD8749144353 IS SCHEDULED ON 02 JUL. KEEP THE ITEM READY. -MEESHO,Delivery,Delivery_7
Rs.81764 credited to A/c XX1128 on 17-03-26 Avl Bal: Rs.467496 -PNB,Bank,Bank_1
Low balance alert: A/c XX3748 balance is Rs.120219 Maintain min balance to avoid charges,Bank,Bank_10
"Your BOB health insurance renewal is due 04 Jul. Renew online, save 40% on premium.",Promo,Promo_24
  757780 is your verification code for Zomato. Never share your OTP.,OTP,OTP_3
Pay  Rs.862 on delivery for order OD141935725. -Ekart,Delivery,Hard_10
438786 is your OTP for IRCTC login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
Beware of fraud calls asking for card details. Axis Bank officials never ask for PIN or CVV.,Bank,Bank_15
Flight fares dropped! BOM-CCU from Rs.1707. Book on MakeMyTrip before midnight.,Promo,Promo_16
Your one time password is 704357 for Paytm. Please do not share it.,OTP,OTP_5
  Work from home! Earn Rs.1536813/month. Join: bit.ly/hbwLAm,Spam,Hard_14
452189  is your OTP for PNB login. Valid for 5 minutes. Do not share with anyone.,OTP,OTP_0
Your Myntra order OD5015353124 has been shipped via DTDC Track: bitly/GvlHxZ,Delivery,Delivery_0
KYC update pending for A/c XX7249. Please visit ur nearest SBI branch by 07-03-26 to avoid restrictions.,Bank,Bank_12
Your one time password is 420507 for Amazon. Please do not share it.,OTP,OTP_5
Dear  customer ur ICICI Bank account will be blocked! Update KYC now: bit.ly/xgUPdz,Spam,Hard_11
items in your order history are back in stock at flipkart. prices start rs.1471.,Promo,Promo_23
"Bro send me Rs.1810 on gpay, will return by 06 Jul",Personal,Hard_5
OTP:  266838 for txn of Rs.12517 at ICICI Bank. Do not share. -Kotak,OTP,OTP_2
236139 is your verification code for Flipkart Never share your OTP,OTP,OTP_3
"Never share your OTP, PIN or CVV. Axis Bank never asks for these. Stay safe.",Bank,Hard_3
Use code 8807 at checkout for 50% off at Flipkart!,Promo,Hard_0
  You have 3997 reward points expiring on 06 Jul. Redeem on Flipkart.,Promo,Promo_20
Enter 871826 to verify ur mobile number for Uber.,OTP,OTP_10
YOUR MEESHO ORDER OD5179664079 HAS BEEN SHIPPED VIA DELHIVERY. TRACK: BIT.LY/JMJYZZ,Delivery,Delivery_0
"Hey, my new number is 4911282082. Save it! Meet at tonight?",Personal,Hard_4
OTP for delivery of order OD9811078811 is 5212. Share only with the delivery agent. -Ekart,Delivery,Delivery_9
  884597 is your Netflix security code. Anyone asking for it is a scammer.,OTP,OTP_9
Auto-pay of INR 4087 to Aarush is scheduled on 12-01-26 from A/c XX7105. Ensure sufficient balance.,Bank,Bank_13
MEGA SALE! Get 20% OFF on all products at Myntra. Shop now: bit.ly/ckTBvv T&C apply.,Promo,Promo_0
929567 is your OTP for Hotstar login. Valid for 30 minutes. Do not share with anyone.,OTP,OTP_0
  Pay Rs.3059 on delivery for order OD690040855. -Ekart,Delivery,Hard_10
106621 - use this code to sign in to HDFC Bank. Never share it with anyone.,OTP,OTP_7
<#>  42496 is your Axis Bank code. Valid 5 min. hA8sk2Lqp3,OTP,OTP_13
"Hey, my new number is 1824150087. Save it! Meet at 8?",Personal,Hard_4
Your credit card XX9157 statement is ready. Total due: Rs.29723. Min due: Rs.3622. -Kotak -TM,Bank,Bank_5
your credit card xx2511 statement is ready. total due: rs.34586. min due: rs.1675. -bob,Bank,Bank_5
Your A/c XX8381 is debited with Rs.62693 on 01-03-26. Info: UPI-Laksh. Bal: Rs.382730,Bank,Bank_2
You have 4554 reward points expiring on 02 Jul Redeem on Meesho,Promo,Promo_20
"hey, my new number is +914961517964. save it! meet at tonight?",Personal,Hard_4
Zomato: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
WORK FROM HOME! EARN RS.2479484/MONTH. JOIN: BIT.LY/KBCOKN,Spam,Hard_14
cheque no. 682846517639 for rs.12060 has been cleared from a/c xx7641. -hdfc bank,Bank,Bank_8
"Hey, my new number is +918593130699. Save it! Meet at noon?",Personal,Hard_4
"YOUR SBI HEALTH INSURANCE RENEWAL IS DUE 02 JUL. RENEW ONLINE, SAVE 20% ON PREMIUM.",Promo,Promo_24
<#> 50490 is your Axis Bank code. Valid 2 min. hA8sk2Lqp3,OTP,OTP_13
Recharge with Rs.977 & get 30% extra talktime. Offer valid today only!,Promo,Promo_5
Exclusive for you! Buy 1 Get 1 FREE at BigBasket. Limited period offer. Visit bit.ly/QLYfKX,Promo,Promo_3
SWIGGY: FREE DELIVERY ALL WEEKEND! ORDER YOUR FAVOURITES NOW.,Promo,Promo_13
Your BigBasket order OD9527510505 has been shipped via Ekart. Track: bit.ly/EmBBnQ,Delivery,Delivery_0
"Your SBI health insurance renewal is due 01 Jul. Renew online, save 60% on premium.",Promo,Promo_24
Your GPay code: 390811,OTP,OTP_8
Low balance alert: A/c XX4464 balance is Rs.346249. Maintain min balance to avoid charges.,Bank,Bank_10
"Never share ur OTP, PIN or CVV. PNB never asks for these. Stay safe.",Bank,Hard_3
Out for delivery: Your BigBasket package OD1775726202 will arrive today by 6 PM. -BlueDart,Delivery,Delivery_1
Coupon 3717 gives you free delivery on orders above Rs.604. -Zomato -TM,Promo,Hard_1
652379 is your phonepe security code. anyone asking for it is a scammer.,OTP,OTP_9
OTP  for delivery of order OD8408683554 is 1151. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
upi payment of rs.70733 to aarini successful. upi ref: 782581653398. -icici bank,Bank,Bank_6
Work from home! Earn Rs.350751/month. Join: bit.ly/ARhIFT,Spam,Hard_14
dear customer ur sbi account will be blocked! update kyc now: bit.ly/ckcigf,Spam,Hard_11
KYC update pending for A/c XX4027. Please visit your nearest Kotak branch by 09-03-26 to avoid restrictions.,Bank,Bank_12
CONVERT YOUR AXIS BANK CARD PURCHASE OF RS.325 INTO EASY EMIS AT 0% INTEREST. REPLY YES.,Promo,Promo_15
Coupon 4654 gives you free delivery on orders above Rs.4953. -Flipkart,Promo,Hard_1
OTP for delivery of order OD2429271746 is 3852. Share only with the delivery agent. -Ekart,Delivery,Delivery_9
Salary of Rs.49439 credited to A/c XX6427. Avl Bal: Rs.409815. -HDFC Bank,Bank,Bank_7
Enter 671392 to verify ur mobile number for Hotstar.,OTP,OTP_10
YOUR FLIPKART ORDER OD2614035901 HAS BEEN SHIPPED VIA DELHIVERY. TRACK: BIT.LY/VVJVGW,Delivery,Delivery_0
Your Axis Bank code: 281048,OTP,OTP_8
Ur OTP is 108667. Use it to verify ur IRCTC account. Expires in 2 min.,OTP,OTP_1
G-134332 is your Google verification code.,OTP,OTP_12
"Hey, my new number is 9865096973. Save it! Meet at noon?",Personal,Hard_4
upi payment of rs.57724 to ekaraj successful. upi ref: 453346753231. -bob,Bank,Bank_6
Out for delivery: Your Zomato package OD3489239413 will arrive today by 3 PM. -Delhivery -TM,Delivery,Delivery_1
Missed our shows? Come back to SonyLIV at 50% off for 3 months. Resubscribe: bit.ly/SxbRIX,Promo,Promo_19
  Order OD3060717151 packed and ready! Expected dispatch by 05 Jul. -Meesho,Delivery,Delivery_8
Missed  our shows? Come back to Netflix at 50% off for 3 months. Resubscribe: bit.ly/QhmdyQ,Promo,Promo_19
Your return pickup for order OD4877355224 is scheduled on 04 Jul. Keep the item ready. -Meesho,Delivery,Delivery_7
Auto-pay of Rs.21680 to Chaman is scheduled on 23-05-26 from A/c XX8304. Ensure sufficient balance.,Bank,Bank_13
Low balance alert: A/c XX3882 balance is Rs.204661. Maintain min balance to avoid charges.,Bank,Bank_10
You  have 4143 reward points expiring on 04 Jul. Redeem on BigBasket.,Promo,Promo_20
Convert  your Axis Bank card purchase of Rs.1306 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
  KYC update pending for A/c XX9462. Please visit your nearest Kotak branch by 18-04-26 to avoid restrictions.,Bank,Bank_12
Your  Axis Bank debit card XX7475 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
rs.64854 credited to a/c xx5575 on 05-05-26. avl bal: rs.17463. -bob,Bank,Bank_1
Last day! Meesho clearance sale ends tonight. Up to 40% off sitewide.,Promo,Promo_8
Your  FD of Rs.91556 matures on 03-03-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
  Last day! BigBasket clearance sale ends tonight. Up to 70% off sitewide.,Promo,Promo_8
Pre-approved! Get a Kotak credit card with Rs.476903 limit Zero joining fee Apply: bitly/WblszV,Promo,Promo_14
Swiggy  Big Billion Days! Up to 30% off + extra 10% with ICICI Bank cards. Hurry!,Promo,Promo_1
Your  order OD1291532410 from BigBasket is arriving tomorrow. Keep Rs.1890 ready for COD.,Delivery,Delivery_3
YOUR VI PACK EXPIRES TOMORROW. RECHARGE WITH RS.1204 FOR 3GB/DAY + UNLIMITED CALLS.,Promo,Promo_10
rs.56227 credited to a/c xx3528 on 15-03-26. avl bal: rs.179691. -pnb,Bank,Bank_1
876890 is your verification code for BigBasket. Never share your OTP.,OTP,OTP_3
INR 925 cashback credited to your PhonePe wallet. Use on your next order.,Promo,Promo_21
OTP:  634645 for txn of Rs.13573 at Amazon. Do not share. -HDFC Bank,OTP,OTP_2
Cheque no. 149634726027 for Rs.53497 has been cleared from A/c XX6191. -BOB,Bank,Bank_8
Your  one time password is 876765 for Zomato. Please do not share it.,OTP,OTP_5
RECHARGE WITH RS.721 & GET 60% EXTRA TALKTIME. OFFER VALID TODAY ONLY!,Promo,Promo_5
349858 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
"Hey, my new number is +916783321162. Save it! Meet at 6pm?",Personal,Hard_4
Confirmation code 424524 for ICICI Bank. Keep it private.,OTP,OTP_11
Loved your recent Myntra order? Reorder in 1 tap and get 60% off today,Promo,Promo_22
126422 - use this to sign in. never share this code with anyone.,OTP,Hard_7
Rs.13534  credited to A/c XX5875 on 08-01-26. Avl Bal: Rs.166693. -Kotak,Bank,Bank_1
Rs.669 cashback credited to your PhonePe wallet Use on your next order,Promo,Promo_21
Your  Uber code: 9486,OTP,Hard_8
145539 is your OTP for Flipkart login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
OTP-based login was enabled for your A/c XX9786. Call HDFC Bank if this wasn't you. T&C apply,Bank,Hard_2
Use code 4686 at checkout for 50% off at Flipkart!,Promo,Hard_0
931351 is your HDFC Bank security code. Anyone asking for it is a scammer.,OTP,OTP_9
Work from home! Earn Rs.2174811/month. Join: bit.ly/CjKDnA,Spam,Hard_14
Your  Myntra order OD9722285050 has been shipped via XpressBees. Track: bit.ly/DvpDVN,Delivery,Delivery_0
You have 1775 reward points expiring on 06 Jul. Redeem on Meesho.,Promo,Promo_20
Flipkart Big Billion Days! Up to 20% off + extra 10% with PNB cards. Hurry!,Promo,Promo_1
Pay Rs.3003 on delivery for order OD465391801. -XpressBees,Delivery,Hard_10
items in your order history are back in stock at amazon. prices start rs.1918.,Promo,Promo_23
Rs.83261 debited from A/c XX3011 on 17-02-26 to Baghyawati. Avl Bal: Rs.92153. -Axis Bank,Bank,Bank_0
Flat Rs.1178 cashback on ur next order at BigBasket. Use code SAVE28. Valid till 01 Jul.,Promo,Promo_2
Rs.1169 cashback credited to your Amazon Pay wallet. Use on your next order.,Promo,Promo_21
Exclusive for you! Buy 1 Get 1 FREE at BigBasket Limited period offer Visit bitly/pMvyYF,Promo,Promo_3
Swiggy Big Billion Days! Up to 80% off + extra 10% with BOB cards. Hurry!,Promo,Promo_1
Flipkart: Your cart misses you! Complete purchase now & get 60% off. bit.ly/NfsLYU -TM,Promo,Promo_4
482396 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
Your Netflix plan renews on 04 Jul at Rs.595. Upgrade to 4K for Rs.272/month.,Promo,Promo_18
OUT FOR DELIVERY: YOUR ZOMATO PACKAGE OD3628890326 WILL ARRIVE TODAY BY 9 PM. -BLUEDART,Delivery,Delivery_1
"  Your PNB health insurance renewal is due 04 Jul. Renew online, save 60% on premium.",Promo,Promo_24
Auto-pay of INR 27454 to Qasim is scheduled on 04-06-26 from A/c XX3512. Ensure sufficient balance.,Bank,Bank_13
  ALERT: Rs.41894 withdrawn from ATM using card XX5868 on 25-02-26. Bal: Rs.144021. -Kotak,Bank,Bank_3
your fd of rs.30914 matures on 17-01-26. renew or withdraw via netbanking. -sbi,Bank,Bank_14
Auto-pay of INR 99201 to Eesha is scheduled on 08-06-26 from A/c XX9531. Ensure sufficient balance.,Bank,Bank_13
YOUR RETURN PICKUP FOR ORDER OD3119708991 IS SCHEDULED ON 04 JUL. KEEP THE ITEM READY. -SWIGGY,Delivery,Delivery_7
Flat  Rs.1929 cashback on your next order at Swiggy. Use code SAVE36. Valid till 02 Jul.,Promo,Promo_2
Beware of fraud calls asking for card details. Kotak officials never ask for PIN or CVV.,Bank,Bank_15
YOUR HOTSTAR PLAN RENEWS ON 01 JUL AT RS.540. UPGRADE TO 4K FOR RS.974/MONTH.,Promo,Promo_18
Zomato Big Billion Days! Up to 70% off + extra 10% with BOB cards. Hurry!,Promo,Promo_1
Last day! Flipkart clearance sale ends tonight. Up to 20% off sitewide.,Promo,Promo_8
you have 2107 reward points expiring on 03 jul. redeem on amazon.,Promo,Promo_20
YOUR ORDER OD1011240446 FROM MEESHO IS ARRIVING TOMORROW. KEEP RS.2026 READY FOR COD.,Delivery,Delivery_3
Hungry? Get 70% off up to Rs.79 on your next 3 orders Code: EAT58 -Zomato,Promo,Promo_12
Rs.92330 credited to A/c XX5003 on 06-03-26. Avl Bal: Rs.215626. -PNB,Bank,Bank_1
Confirmation code 629162 for Zomato. Keep it private.,OTP,OTP_11
Enter 812340 to verify your mobile number for Amazon.,OTP,OTP_10
<#> 531380 is your Hotstar code. Valid 2 min. hA8sk2Lqp3,OTP,OTP_13
EMI OF RS.44444 DUE ON 25-06-26 FOR LOAN A/C XX8350. PAY NOW TO AVOID CHARGES. -PNB,Bank,Bank_4
Out for delivery: Your Swiggy package OD6305043162 will arrive today by 9 PM. -DTDC,Delivery,Delivery_1
UPI PAYMENT OF RS.48520 TO AGASTYA SUCCESSFUL. UPI REF: 290782230973. -KOTAK,Bank,Bank_6
otp: 292128 for txn of rs.42555 at axis bank. do not share. -axis bank,OTP,OTP_2
Your Axis Bank debit card XX3370 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
OTP: 218448 FOR TXN OF RS.1813 AT PHONEPE. DO NOT SHARE. -AXIS BANK,OTP,OTP_2
Hungry? Get 80% off up to Rs.1965 on your next 3 orders Code: EAT40 -Swiggy,Promo,Promo_12
Your A/c XX4877 is debited with Rs.8322 on 16-03-26. Info: UPI-Falak. Bal: Rs.121918,Bank,Bank_2
Your Zomato order OD8654966715 has been shipped via XpressBees. Track: bit.ly/GoVwkg,Delivery,Delivery_0
Data exhausted? Get 1.5GB extra with Rs.1041 booster pack. Dial *121# or visit app.,Promo,Promo_11
  Your Jio pack expires tomorrow. Recharge with Rs.725 for 2GB/day + unlimited calls.,Promo,Promo_10
Order OD3669810400 packed and ready! Expected dispatch by 06 Jul. -Flipkart,Delivery,Delivery_8
Your OTP is 786474. Use it to verify your HDFC Bank account. Expires in 5 min.,OTP,OTP_1
Your Jio pack expires tomorrow. Recharge with Rs.1571 for 1.5GB/day + unlimited calls.,Promo,Promo_10
data exhausted? get 2gb extra with rs.107 booster pack. dial *121# or visit app.,Promo,Promo_11
Zomato: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
168569  is your verification code for Swiggy. Never share your OTP.,OTP,OTP_3
You have 4309 reward points expiring on 03 Jul. Redeem on BigBasket.,Promo,Promo_20
Your Flipkart membership expires soon. Renew now & save 20%: bit.ly/yKJEKp,Promo,Promo_9
Congratulations! You won Rs.1430093 in lucky draw. Claim: bit.ly/uwQxoK,Spam,Hard_12
606736 is ur Zomato security code. Anyone asking for it is a scammer.,OTP,OTP_9
Your  OTP is 396150. Use it to verify your BOB account. Expires in 5 min.,OTP,OTP_1
483099 is your GPay security code. Anyone asking for it is a scammer.,OTP,OTP_9
"Bro send me Rs.4068 on gpay, will return by 02 Jul",Personal,Hard_5
Interest of Rs.56623 credited to your FD A/c XX6678. -SBI,Bank,Bank_9
Delivery attempt failed for order OD3669272310. We will retry tomorrow. -BlueDart,Delivery,Delivery_5
Weekend special at Swiggy! Min 80% off on everything. Don't miss out: bit.ly/bRHyBC,Promo,Promo_6
EMI  of Rs.68824 due on 03-05-26 for loan A/c XX5210. Pay now to avoid charges. -SBI,Bank,Bank_4
Data exhausted? Get 1.5GB extra with Rs.860 booster pack. Dial *121# or visit app.,Promo,Promo_11
Items in ur order history are back in stock at Swiggy. Prices start Rs.1077.,Promo,Promo_23
Pay Rs.2956 on delivery for order OD457356148. -Delhivery,Delivery,Hard_10
OTP for delivery of order OD3053938258 is 4243. Share only with the delivery agent. -BlueDart,Delivery,Delivery_9
Enter  164034 to verify your mobile number for PNB.,OTP,OTP_10
Your A/c XX2854 is debited with Rs.22909 on 27-06-26. Info: UPI-Yashasvi. Bal: Rs.361306,Bank,Bank_2
Convert your ICICI Bank card purchase of Rs.1886 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
Congratulations! You won Rs.884267 in lucky draw. Claim: bit.ly/dysIok,Spam,Hard_12
Rs.27690 debited from A/c XX3553 on 30-03-26 to Aayush. Avl Bal: Rs.237360. -ICICI Bank,Bank,Bank_0
UPI payment of Rs.13257 to Mason successful. UPI Ref: 484638051280. -SBI,Bank,Bank_6
Tap to verify: 691065. This code expires shortly. STOP to opt out,OTP,Hard_9
769975 is your verification code for Uber Never share your OTP,OTP,OTP_3
flight fares dropped! blr-lko from rs.255. book on makemytrip before midnight.,Promo,Promo_16
"Class shifted to room 4674, come fast",Personal,Hard_6
Your IRCTC code: 738149,OTP,OTP_8
Your  OTP is 894037. Use it to verify your Axis Bank account. Expires in 5 min.,OTP,OTP_1
"Never share your OTP, PIN or CVV. Axis Bank never asks for these. Stay safe.",Bank,Hard_3
xpressbees: shipment od6187968135 reached your city hub. expected delivery: 03 jul.,Delivery,Delivery_4
